winner,turns,win_rate_player_1,win_rate_player_2,cards_played_player_1,cards_played_player_2,hand_value_player_1,hand_value_player_2,score_player_1,score_player_2
Random,29,0.4511691884456671,0.5488308115543329,16,16,0,82,13052,12112
Random,24,0.4519230769230769,0.5480769230769231,12,12,0,31,13052,12143
CardCounter,14,0.4513031550068587,0.5486968449931413,7,9,11,0,13063,12143
Random,14,0.4520547945205479,0.547945205479452,7,7,0,40,13063,12183
Random,63,0.4528043775649795,0.5471956224350205,34,33,0,3,13063,12186
CardCounter,21,0.4521857923497268,0.5478142076502732,10,12,34,0,13097,12186
CardCounter,22,0.451568894952251,0.548431105047749,13,13,31,0,13128,12186
Random,142,0.45231607629427795,0.547683923705722,75,76,0,40,13128,12226
Random,65,0.4530612244897959,0.5469387755102041,34,38,0,30,13128,12256
CardCounter,11,0.452445652173913,0.5475543478260869,5,7,84,0,13212,12256
CardCounter,40,0.451831750339213,0.5481682496607869,21,21,28,0,13240,12256
Random,38,0.45257452574525747,0.5474254742547425,20,23,0,33,13240,12289
CardCounter,18,0.4519621109607578,0.5480378890392422,9,9,94,0,13334,12289
Random,76,0.4527027027027027,0.5472972972972973,42,41,0,101,13334,12390
Random,49,0.4534412955465587,0.5465587044534413,25,27,0,3,13334,12393
CardCounter,13,0.4528301886792453,0.5471698113207547,6,7,67,0,13401,12393
CardCounter,40,0.4522207267833109,0.5477792732166891,22,22,29,0,13430,12393
CardCounter,25,0.45161290322580644,0.5483870967741935,15,13,7,0,13437,12393
Random,33,0.45234899328859063,0.5476510067114094,18,16,0,24,13437,12417
CardCounter,25,0.4517426273458445,0.5482573726541555,13,13,28,0,13465,12417
Random,65,0.4524765729585007,0.5475234270414994,34,33,0,29,13465,12446
Random,30,0.4532085561497326,0.5467914438502673,16,18,0,35,13465,12481
CardCounter,62,0.45260347129506007,0.5473965287049399,33,32,28,0,13493,12481
CardCounter,25,0.452,0.548,12,13,6,0,13499,12481
CardCounter,16,0.45139813581890814,0.5486018641810919,11,8,25,0,13524,12481
CardCounter,29,0.4507978723404255,0.5492021276595744,17,15,4,0,13528,12481
Random,37,0.45152722443559096,0.548472775564409,21,19,0,25,13528,12506
Random,16,0.45225464190981435,0.5477453580901857,8,8,0,7,13528,12513
Random,81,0.45298013245033114,0.5470198675496689,46,43,0,45,13528,12558
Random,60,0.4537037037037037,0.5462962962962963,34,33,0,60,13528,12618
CardCounter,10,0.45310435931307796,0.5468956406869221,5,7,48,0,13576,12618
CardCounter,71,0.4525065963060686,0.5474934036939314,39,37,31,0,13607,12618
Random,15,0.45322793148880103,0.546772068511199,9,7,0,37,13607,12655
CardCounter,123,0.45263157894736844,0.5473684210526316,65,65,14,0,13621,12655
CardCounter,18,0.4520367936925099,0.5479632063074902,9,11,39,0,13660,12655
CardCounter,13,0.45144356955380577,0.5485564304461942,6,7,31,0,13691,12655
CardCounter,14,0.4508519003931848,0.5491480996068152,8,7,36,0,13727,12655
Random,34,0.45157068062827227,0.5484293193717278,18,17,0,48,13727,12703
CardCounter,14,0.45098039215686275,0.5490196078431373,7,7,54,0,13781,12703
CardCounter,29,0.45039164490861616,0.5496083550913838,15,16,36,0,13817,12703
CardCounter,30,0.4498044328552803,0.5501955671447197,15,16,73,0,13890,12703
Random,38,0.4505208333333333,0.5494791666666666,21,22,0,28,13890,12731
CardCounter,26,0.44993498049414826,0.5500650195058517,15,14,0,0,13890,12731
Random,20,0.45064935064935063,0.5493506493506494,11,10,0,24,13890,12755
Random,23,0.45136186770428016,0.5486381322957199,12,11,0,63,13890,12818
CardCounter,17,0.45077720207253885,0.5492227979274611,8,9,48,0,13938,12818
Random,23,0.4514877102199224,0.5485122897800776,15,11,0,109,13938,12927
CardCounter,37,0.4509043927648579,0.5490956072351422,18,22,30,0,13968,12927
Random,25,0.45161290322580644,0.5483870967741935,16,12,0,20,13968,12947
Random,74,0.452319587628866,0.5476804123711341,39,40,0,33,13968,12980
Random,11,0.45302445302445304,0.546975546975547,7,6,0,30,13968,13010
CardCounter,19,0.4524421593830334,0.5475578406169666,9,12,20,0,13988,13010
CardCounter,38,0.45186136071887034,0.5481386392811296,20,20,17,0,14005,13010
Random,58,0.45256410256410257,0.5474358974358975,29,31,0,24,14005,13034
Random,15,0.4532650448143406,0.5467349551856594,8,8,0,44,14005,13078
Random,34,0.4539641943734015,0.5460358056265985,18,17,0,28,14005,13106
CardCounter,34,0.45338441890166026,0.5466155810983397,17,20,2,0,14007,13106
CardCounter,33,0.4528061224489796,0.5471938775510204,17,18,28,0,14035,13106
Random,33,0.4535031847133758,0.5464968152866242,22,18,0,17,14035,13123
CardCounter,23,0.4529262086513995,0.5470737913486005,12,13,41,0,14076,13123
Random,29,0.4536213468869123,0.5463786531130876,16,14,0,50,14076,13173
CardCounter,25,0.4530456852791878,0.5469543147208121,13,13,9,0,14085,13173
CardCounter,26,0.4524714828897338,0.5475285171102662,14,13,29,0,14114,13173
CardCounter,21,0.4518987341772152,0.5481012658227848,10,12,46,0,14160,13173
Random,21,0.4525916561314791,0.5474083438685209,12,11,0,77,14160,13250
Random,10,0.4532828282828283,0.5467171717171717,5,6,0,77,14160,13327
CardCounter,50,0.4527112232030265,0.5472887767969735,27,28,29,0,14189,13327
Random,18,0.4534005037783375,0.5465994962216625,10,9,0,14,14189,13341
Random,25,0.4540880503144654,0.5459119496855346,13,12,0,22,14189,13363
CardCounter,33,0.4535175879396985,0.5464824120603015,18,18,33,0,14222,13363
CardCounter,110,0.45294855708908405,0.5470514429109159,56,60,31,0,14253,13363
CardCounter,17,0.4523809523809524,0.5476190476190477,8,11,12,0,14265,13363
CardCounter,16,0.4518147684605757,0.5481852315394243,8,10,21,0,14286,13363
Random,46,0.4525,0.5475,23,26,0,46,14286,13409
CardCounter,62,0.4519350811485643,0.5480649188514357,35,31,25,0,14311,13409
Random,82,0.45261845386533667,0.5473815461346634,42,46,0,20,14311,13429
CardCounter,44,0.4520547945205479,0.547945205479452,23,24,8,0,14319,13429
CardCounter,27,0.45149253731343286,0.5485074626865671,14,15,0,0,14319,13429
CardCounter,54,0.4509316770186335,0.5490683229813664,30,29,10,0,14329,13429
CardCounter,47,0.45037220843672454,0.5496277915632755,25,28,15,0,14344,13429
CardCounter,34,0.44981412639405205,0.550185873605948,17,17,15,0,14359,13429
CardCounter,41,0.44925742574257427,0.5507425742574258,22,22,38,0,14397,13429
CardCounter,112,0.44870210135970334,0.5512978986402967,62,57,13,0,14410,13429
CardCounter,73,0.44814814814814813,0.5518518518518518,38,40,59,0,14469,13429
Random,29,0.44882860665844637,0.5511713933415536,16,15,0,8,14469,13437
CardCounter,27,0.4482758620689655,0.5517241379310345,14,15,22,0,14491,13437
Random,45,0.4489544895448955,0.5510455104551045,23,25,0,9,14491,13446
CardCounter,13,0.4484029484029484,0.5515970515970516,6,7,71,0,14562,13446
Random,43,0.449079754601227,0.550920245398773,22,22,0,28,14562,13474
Random,28,0.4497549019607843,0.5502450980392157,14,14,0,117,14562,13591
CardCounter,14,0.44920440636474906,0.5507955936352509,8,7,12,0,14574,13591
Random,14,0.44987775061124696,0.5501222493887531,9,9,0,35,14574,13626
Random,33,0.45054945054945056,0.5494505494505495,17,17,0,140,14574,13766
CardCounter,25,0.45,0.55,12,13,45,0,14619,13766
CardCounter,64,0.44945188794153473,0.5505481120584653,35,33,46,0,14665,13766
Random,22,0.45012165450121655,0.5498783454987834,11,11,0,28,14665,13794
CardCounter,40,0.44957472660996356,0.5504252733900364,22,21,9,0,14674,13794
Random,24,0.45024271844660196,0.5497572815533981,13,13,0,8,14674,13802
CardCounter,78,0.4496969696969697,0.5503030303030303,40,43,43,0,14717,13802
CardCounter,25,0.4491525423728814,0.5508474576271186,13,15,21,0,14738,13802
CardCounter,12,0.4486094316807739,0.5513905683192262,7,7,40,0,14778,13802
CardCounter,11,0.44806763285024154,0.5519323671497585,6,10,101,0,14879,13802
Random,41,0.4487334137515078,0.5512665862484921,22,20,0,3,14879,13805
CardCounter,13,0.44819277108433736,0.5518072289156627,6,9,35,0,14914,13805
CardCounter,12,0.44765342960288806,0.5523465703971119,7,6,25,0,14939,13805
CardCounter,39,0.44711538461538464,0.5528846153846154,19,20,26,0,14965,13805
Random,23,0.4477791116446579,0.5522208883553421,15,12,0,41,14965,13846
Random,14,0.44844124700239807,0.5515587529976019,8,7,0,79,14965,13925
Random,75,0.4491017964071856,0.5508982035928144,39,39,0,20,14965,13945
Random,56,0.44976076555023925,0.5502392344497608,30,33,0,15,14965,13960
CardCounter,24,0.44922341696535245,0.5507765830346476,13,15,17,0,14982,13960
Random,120,0.4498806682577566,0.5501193317422435,66,62,0,108,14982,14068
Random,87,0.4505363528009535,0.5494636471990465,45,47,0,59,14982,14127
Random,18,0.4511904761904762,0.5488095238095239,11,9,0,2,14982,14129
Random,15,0.4518430439952438,0.5481569560047562,8,7,0,44,14982,14173
CardCounter,53,0.4513064133016627,0.5486935866983373,29,27,8,0,14990,14173
CardCounter,14,0.45077105575326215,0.5492289442467378,7,7,40,0,15030,14173
CardCounter,19,0.45023696682464454,0.5497630331753555,9,10,35,0,15065,14173
CardCounter,36,0.44970414201183434,0.5502958579881657,18,20,20,0,15085,14173
CardCounter,21,0.4491725768321513,0.5508274231678487,10,11,14,0,15099,14173
Random,40,0.4498229043683589,0.5501770956316411,22,21,0,20,15099,14193
CardCounter,23,0.4492924528301887,0.5507075471698113,12,13,54,0,15153,14193
CardCounter,16,0.44876325088339225,0.5512367491166078,8,9,34,0,15187,14193
CardCounter,79,0.44823529411764707,0.5517647058823529,41,44,30,0,15217,14193
CardCounter,16,0.44770857814336074,0.5522914218566393,10,8,14,0,15231,14193
Random,20,0.44835680751173707,0.5516431924882629,11,10,0,32,15231,14225
Random,31,0.4490035169988277,0.5509964830011723,17,15,0,31,15231,14256
Random,16,0.4496487119437939,0.550351288056206,9,11,0,39,15231,14295
Random,113,0.4502923976608187,0.5497076023391813,61,60,0,6,15231,14301
CardCounter,47,0.4497663551401869,0.5502336448598131,24,24,12,0,15243,14301
CardCounter,44,0.4492415402567094,0.5507584597432905,24,25,40,0,15283,14301
CardCounter,47,0.44871794871794873,0.5512820512820513,25,26,14,0,15297,14301
CardCounter,44,0.4481955762514552,0.5518044237485448,23,24,6,0,15303,14301
CardCounter,13,0.4476744186046512,0.5523255813953488,6,7,31,0,15334,14301
Random,17,0.44831591173054586,0.5516840882694541,10,9,0,19,15334,14320
CardCounter,9,0.44779582366589327,0.5522041763341067,4,7,16,0,15350,14320
Random,13,0.4484356894553882,0.5515643105446119,7,8,0,30,15350,14350
Random,106,0.44907407407407407,0.5509259259259259,57,55,0,36,15350,14386
Random,39,0.44971098265895953,0.5502890173410404,20,19,0,90,15350,14476
CardCounter,13,0.4491916859122402,0.5508083140877598,6,7,32,0,15382,14476
CardCounter,38,0.4486735870818916,0.5513264129181085,20,19,23,0,15405,14476
CardCounter,89,0.44815668202764974,0.5518433179723502,46,48,17,0,15422,14476
Random,23,0.4487917146144994,0.5512082853855006,12,12,0,16,15422,14492
Random,22,0.4494252873563218,0.5505747126436782,12,12,0,0,15422,14492
CardCounter,68,0.4489092996555683,0.5510907003444316,36,36,39,0,15461,14492
CardCounter,29,0.44839449541284404,0.551605504587156,14,15,12,0,15473,14492
Random,43,0.44902634593356244,0.5509736540664376,22,22,0,34,15473,14526
Random,28,0.4496567505720824,0.5503432494279176,15,15,0,20,15473,14546
Random,31,0.4502857142857143,0.5497142857142857,16,15,0,60,15473,14606
CardCounter,23,0.4497716894977169,0.5502283105022832,12,12,81,0,15554,14606
Random,35,0.45039908779931587,0.5496009122006842,21,17,0,12,15554,14618
Random,44,0.4510250569476082,0.5489749430523918,24,23,0,40,15554,14658
CardCounter,22,0.45051194539249145,0.5494880546075085,11,11,53,0,15607,14658
CardCounter,37,0.45,0.55,18,19,16,0,15623,14658
CardCounter,30,0.44948921679909193,0.5505107832009081,15,17,49,0,15672,14658
CardCounter,21,0.4489795918367347,0.5510204081632653,13,13,35,0,15707,14658
CardCounter,62,0.44847112117780297,0.551528878822197,32,36,6,0,15713,14658
Random,94,0.4490950226244344,0.5509049773755657,51,49,0,34,15713,14692
Random,13,0.4497175141242938,0.5502824858757062,7,6,0,33,15713,14725
CardCounter,25,0.4492099322799097,0.5507900677200903,12,15,39,0,15752,14725
Random,29,0.44983089064261556,0.5501691093573844,15,14,0,10,15752,14735
CardCounter,17,0.44932432432432434,0.5506756756756757,8,9,4,0,15756,14735
CardCounter,70,0.44881889763779526,0.5511811023622047,37,39,65,0,15821,14735
Random,48,0.449438202247191,0.550561797752809,26,27,0,2,15821,14737
CardCounter,16,0.4489337822671156,0.5510662177328844,8,10,22,0,15843,14737
CardCounter,27,0.4484304932735426,0.5515695067264574,14,16,20,0,15863,14737
CardCounter,24,0.4479283314669653,0.5520716685330347,12,14,6,0,15869,14737
Random,32,0.44854586129753915,0.5514541387024608,16,16,0,16,15869,14753
CardCounter,12,0.4480446927374302,0.5519553072625698,7,6,55,0,15924,14753
CardCounter,65,0.44754464285714285,0.5524553571428571,34,36,38,0,15962,14753
CardCounter,26,0.44704570791527315,0.5529542920847269,15,15,13,0,15975,14753
CardCounter,7,0.4465478841870824,0.5534521158129176,4,6,170,0,16145,14753
CardCounter,26,0.4460511679644049,0.5539488320355951,13,14,27,0,16172,14753
CardCounter,25,0.44555555555555554,0.5544444444444444,12,13,25,0,16197,14753
CardCounter,26,0.4450610432852386,0.5549389567147613,14,16,7,0,16204,14753
CardCounter,31,0.4445676274944568,0.5554323725055432,18,17,46,0,16250,14753
CardCounter,42,0.4440753045404208,0.5559246954595792,21,23,65,0,16315,14753
Random,64,0.4446902654867257,0.5553097345132744,35,34,0,39,16315,14792
CardCounter,70,0.44419889502762433,0.5558011049723757,36,36,17,0,16332,14792
CardCounter,23,0.44370860927152317,0.5562913907284768,12,12,27,0,16359,14792
CardCounter,36,0.4432194046306505,0.5567805953693495,22,19,5,0,16364,14792
CardCounter,19,0.44273127753303965,0.5572687224669604,10,11,30,0,16394,14792
Random,99,0.44334433443344334,0.5566556655665567,53,52,0,20,16394,14812
CardCounter,137,0.44285714285714284,0.5571428571428572,75,73,38,0,16432,14812
CardCounter,46,0.442371020856202,0.557628979143798,28,24,6,0,16438,14812
CardCounter,25,0.4418859649122807,0.5581140350877193,13,15,8,0,16446,14812
Random,31,0.4424972617743702,0.5575027382256298,18,16,0,43,16446,14855
Random,16,0.4431072210065646,0.5568927789934355,8,9,0,26,16446,14881
CardCounter,18,0.4426229508196721,0.5573770491803278,10,9,15,0,16461,14881
CardCounter,67,0.4421397379912664,0.5578602620087336,36,37,21,0,16482,14881
CardCounter,14,0.4416575790621592,0.5583424209378408,7,9,14,0,16496,14881
Random,16,0.4422657952069717,0.5577342047930284,9,8,0,40,16496,14921
Random,47,0.4428726877040261,0.5571273122959739,25,23,0,42,16496,14963
Random,20,0.4434782608695652,0.5565217391304348,11,12,0,14,16496,14977
CardCounter,18,0.44299674267100975,0.5570032573289903,11,10,38,0,16534,14977
Random,24,0.4436008676789588,0.5563991323210412,12,12,0,0,16534,14977
CardCounter,20,0.4431202600216685,0.5568797399783315,10,10,16,0,16550,14977
Random,64,0.44372294372294374,0.5562770562770563,37,33,0,34,16550,15011
CardCounter,46,0.44324324324324327,0.5567567567567567,24,23,20,0,16570,15011
CardCounter,13,0.4427645788336933,0.5572354211663066,6,7,20,0,16590,15011
Random,45,0.44336569579288027,0.5566343042071198,24,22,0,52,16590,15063
Random,26,0.44396551724137934,0.5560344827586207,13,13,0,96,16590,15159
CardCounter,16,0.4434876210979548,0.5565123789020452,8,9,41,0,16631,15159
CardCounter,19,0.443010752688172,0.556989247311828,12,10,39,0,16670,15159
CardCounter,38,0.44253490870032225,0.5574650912996778,19,23,50,0,16720,15159
Random,14,0.44313304721030045,0.5568669527896996,7,7,0,38,16720,15197
Random,185,0.4437299035369775,0.5562700964630225,100,96,0,0,16720,15197
CardCounter,17,0.44325481798715205,0.556745182012848,8,9,9,0,16729,15197
CardCounter,32,0.44278074866310163,0.5572192513368984,17,18,10,0,16739,15197
Random,26,0.44337606837606836,0.5566239316239316,14,13,0,16,16739,15213
CardCounter,148,0.4429028815368196,0.5570971184631803,78,80,17,0,16756,15213
Random,32,0.44349680170575695,0.5565031982942431,18,16,0,29,16756,15242
CardCounter,68,0.443024494142705,0.556975505857295,36,35,37,0,16793,15242
Random,22,0.44361702127659575,0.5563829787234043,13,11,0,22,16793,15264
CardCounter,30,0.44314558979808716,0.5568544102019128,17,18,20,0,16813,15264
CardCounter,57,0.4426751592356688,0.5573248407643312,30,33,38,0,16851,15264
Random,16,0.4432661717921527,0.5567338282078473,9,8,0,111,16851,15375
CardCounter,7,0.4427966101694915,0.5572033898305084,3,7,5,0,16856,15375
Random,15,0.4433862433862434,0.5566137566137566,10,8,0,46,16856,15421
Random,26,0.4439746300211416,0.5560253699788583,13,13,0,37,16856,15458
Random,35,0.44456177402323127,0.5554382259767687,20,17,0,42,16856,15500
CardCounter,13,0.4440928270042194,0.5559071729957806,8,7,29,0,16885,15500
CardCounter,20,0.44362486828240255,0.5563751317175974,12,10,56,0,16941,15500
CardCounter,17,0.4431578947368421,0.5568421052631579,10,11,3,0,16944,15500
CardCounter,24,0.4426919032597266,0.5573080967402734,13,12,16,0,16960,15500
CardCounter,25,0.4422268907563025,0.5577731092436975,13,15,16,0,16976,15500
CardCounter,26,0.44176285414480587,0.5582371458551941,13,14,13,0,16989,15500
CardCounter,45,0.4412997903563941,0.5587002096436059,23,26,26,0,17015,15500
CardCounter,26,0.4408376963350785,0.5591623036649215,13,13,39,0,17054,15500
Random,24,0.44142259414225943,0.5585774058577406,12,12,0,43,17054,15543
CardCounter,26,0.44096133751306166,0.5590386624869383,15,14,4,0,17058,15543
Random,24,0.44154488517745305,0.558455114822547,12,12,0,32,17058,15575
Random,45,0.4421272158498436,0.5578727841501564,24,22,0,86,17058,15661
Random,40,0.4427083333333333,0.5572916666666666,20,21,0,9,17058,15670
Random,97,0.4432882414151925,0.5567117585848075,53,50,0,54,17058,15724
CardCounter,23,0.44282744282744285,0.5571725571725572,11,14,25,0,17083,15724
Random,59,0.4434060228452752,0.5565939771547248,34,29,0,85,17083,15809
Random,90,0.44398340248962653,0.5560165975103735,50,46,0,23,17083,15832
CardCounter,38,0.44352331606217615,0.5564766839378238,22,20,106,0,17189,15832
CardCounter,19,0.44306418219461696,0.556935817805383,10,10,32,0,17221,15832
CardCounter,42,0.44260599793174765,0.5573940020682523,21,24,12,0,17233,15832
CardCounter,7,0.44214876033057854,0.5578512396694215,3,7,34,0,17267,15832
CardCounter,18,0.44169246646026833,0.5583075335397317,10,9,48,0,17315,15832
CardCounter,17,0.44123711340206184,0.5587628865979382,8,11,32,0,17347,15832
Random,83,0.44181256436663235,0.5581874356333677,44,45,0,3,17347,15835
Random,22,0.44238683127572015,0.5576131687242798,11,11,0,20,17347,15855
Random,39,0.44295991778006166,0.5570400822199383,23,21,0,18,17347,15873
CardCounter,19,0.44250513347022585,0.5574948665297741,10,11,13,0,17360,15873
Random,9,0.4430769230769231,0.556923076923077,7,4,0,92,17360,15965
CardCounter,31,0.4426229508196721,0.5573770491803278,16,16,3,0,17363,15965
Random,25,0.44319344933469806,0.5568065506653019,14,12,0,50,17363,16015
CardCounter,11,0.4427402862985685,0.5572597137014315,5,7,61,0,17424,16015
CardCounter,8,0.44228804902962204,0.557711950970378,4,8,20,0,17444,16015
Random,30,0.44285714285714284,0.5571428571428572,15,17,0,3,17444,16018
Random,13,0.4434250764525994,0.5565749235474006,7,6,0,0,17444,16018
CardCounter,15,0.4429735234215886,0.5570264765784114,7,8,21,0,17465,16018
Random,55,0.44354018311291965,0.5564598168870803,28,27,0,8,17465,16026
CardCounter,65,0.44308943089430897,0.556910569105691,33,35,14,0,17479,16026
CardCounter,10,0.44263959390862945,0.5573604060913706,6,6,31,0,17510,16026
Random,12,0.4432048681541582,0.5567951318458418,6,7,0,112,17510,16138
Random,33,0.44376899696048633,0.5562310030395137,18,16,0,20,17510,16158
Random,14,0.444331983805668,0.555668016194332,9,7,0,1,17510,16159
Random,71,0.4448938321536906,0.5551061678463094,36,39,0,4,17510,16163
Random,34,0.44545454545454544,0.5545454545454546,17,20,0,20,17510,16183
CardCounter,12,0.4450050454086781,0.5549949545913219,6,7,95,0,17605,16183
CardCounter,13,0.44455645161290325,0.5554435483870968,6,7,34,0,17639,16183
Random,27,0.44511581067472306,0.5548841893252769,15,13,0,65,17639,16248
Random,30,0.44567404426559354,0.5543259557344065,16,15,0,56,17639,16304
CardCounter,20,0.4452261306532663,0.5547738693467337,11,10,51,0,17690,16304
Random,18,0.4457831325301205,0.5542168674698795,11,9,0,18,17690,16322
Random,51,0.4463390170511535,0.5536609829488466,27,26,0,21,17690,16343
Random,74,0.4468937875751503,0.5531062124248497,40,41,0,141,17690,16484
CardCounter,134,0.44644644644644643,0.5535535535535535,72,70,48,0,17738,16484
Random,46,0.447,0.553,25,26,0,43,17738,16527
CardCounter,70,0.44655344655344653,0.5534465534465535,38,38,53,0,17791,16527
Random,44,0.4471057884231537,0.5528942115768463,23,26,0,15,17791,16542
Random,39,0.4476570289132602,0.5523429710867398,21,20,0,20,17791,16562
Random,26,0.448207171314741,0.5517928286852589,13,15,0,54,17791,16616
CardCounter,12,0.44776119402985076,0.5522388059701493,6,8,52,0,17843,16616
Random,14,0.44831013916500995,0.55168986083499,8,8,0,55,17843,16671
CardCounter,18,0.44786494538232374,0.5521350546176763,9,10,42,0,17885,16671
Random,26,0.44841269841269843,0.5515873015873016,14,13,0,46,17885,16717
CardCounter,60,0.44796828543111994,0.5520317145688801,34,31,22,0,17907,16717
Random,70,0.4485148514851485,0.5514851485148515,36,38,0,40,17907,16757
CardCounter,12,0.44807121661721067,0.5519287833827893,6,7,54,0,17961,16757
CardCounter,85,0.44762845849802374,0.5523715415019763,46,45,18,0,17979,16757
CardCounter,68,0.4471865745310958,0.5528134254689042,36,37,8,0,17987,16757
CardCounter,23,0.4467455621301775,0.5532544378698225,14,12,34,0,18021,16757
Random,79,0.44729064039408867,0.5527093596059113,40,41,0,6,18021,16763
CardCounter,63,0.4468503937007874,0.5531496062992126,32,33,20,0,18041,16763
CardCounter,14,0.4464110127826942,0.5535889872173058,7,7,17,0,18058,16763
CardCounter,53,0.44597249508840864,0.5540275049115914,28,29,76,0,18134,16763
CardCounter,70,0.44553483807654565,0.5544651619234544,40,36,5,0,18139,16763
CardCounter,19,0.44509803921568625,0.5549019607843138,9,11,8,0,18147,16763
CardCounter,20,0.4446620959843291,0.555337904015671,10,11,53,0,18200,16763
CardCounter,13,0.44422700587084146,0.5557729941291585,6,8,27,0,18227,16763
Random,39,0.4447702834799609,0.555229716520039,20,21,0,88,18227,16851
CardCounter,99,0.4443359375,0.5556640625,56,52,15,0,18242,16851
CardCounter,46,0.44390243902439025,0.5560975609756098,25,24,22,0,18264,16851
Random,14,0.4444444444444444,0.5555555555555556,7,7,0,43,18264,16894
CardCounter,16,0.44401168451801365,0.5559883154819864,10,8,12,0,18276,16894
CardCounter,37,0.44357976653696496,0.556420233463035,19,20,49,0,18325,16894
CardCounter,14,0.44314868804664725,0.5568513119533528,7,7,43,0,18368,16894
CardCounter,65,0.44271844660194176,0.5572815533980583,33,35,38,0,18406,16894
CardCounter,48,0.4422890397672163,0.5577109602327837,26,26,8,0,18414,16894
CardCounter,15,0.4418604651162791,0.5581395348837209,8,8,45,0,18459,16894
CardCounter,20,0.441432720232333,0.558567279767667,10,10,49,0,18508,16894
CardCounter,17,0.4410058027079304,0.5589941972920697,8,10,1,0,18509,16894
CardCounter,12,0.4405797101449275,0.5594202898550724,6,8,5,0,18514,16894
CardCounter,29,0.44015444015444016,0.5598455598455598,15,16,30,0,18544,16894
Random,15,0.4406943105110897,0.5593056894889104,8,8,0,54,18544,16948
CardCounter,81,0.44026974951830444,0.5597302504816956,44,43,25,0,18569,16948
Random,15,0.4408084696823869,0.559191530317613,10,8,0,2,18569,16950
Random,20,0.44134615384615383,0.5586538461538462,11,11,0,24,18569,16974
Random,33,0.44188280499519694,0.5581171950048031,19,16,0,9,18569,16983
CardCounter,67,0.44145873320537427,0.5585412667946257,34,37,10,0,18579,16983
Random,45,0.4419942473633749,0.5580057526366251,23,22,0,43,18579,17026
Random,58,0.4425287356321839,0.5574712643678161,30,30,0,45,18579,17071
CardCounter,22,0.4421052631578947,0.5578947368421052,11,11,20,0,18599,17071
Random,20,0.44263862332695986,0.5573613766730402,11,10,0,27,18599,17098
Random,83,0.44317096466093603,0.556829035339064,43,42,0,45,18599,17143
Random,82,0.4437022900763359,0.5562977099236641,45,41,0,30,18599,17173
CardCounter,40,0.4432793136320305,0.5567206863679695,22,22,5,0,18604,17173
CardCounter,53,0.44285714285714284,0.5571428571428572,29,28,8,0,18612,17173
Random,27,0.4433872502378687,0.5566127497621313,16,13,0,44,18612,17217
CardCounter,27,0.4429657794676806,0.5570342205323194,13,16,12,0,18624,17217
CardCounter,48,0.44254510921177587,0.5574548907882241,25,27,4,0,18628,17217
CardCounter,13,0.44212523719165087,0.5578747628083491,7,7,11,0,18639,17217
CardCounter,14,0.44170616113744077,0.5582938388625592,7,7,7,0,18646,17217
CardCounter,77,0.4412878787878788,0.5587121212121212,40,43,52,0,18698,17217
Random,33,0.44181646168401134,0.5581835383159887,18,17,0,29,18698,17246
CardCounter,25,0.44139886578449905,0.558601134215501,13,15,22,0,18720,17246
CardCounter,152,0.4409820585457979,0.559017941454202,80,81,30,0,18750,17246
CardCounter,15,0.44056603773584907,0.559433962264151,7,8,44,0,18794,17246
CardCounter,50,0.44015080113100846,0.5598491988689915,29,25,14,0,18808,17246
CardCounter,115,0.4397363465160075,0.5602636534839924,63,60,25,0,18833,17246
Random,47,0.44026340545625586,0.5597365945437441,26,24,0,45,18833,17291
CardCounter,13,0.4398496240601504,0.5601503759398496,6,7,56,0,18889,17291
CardCounter,20,0.4394366197183099,0.5605633802816902,11,10,10,0,18899,17291
CardCounter,17,0.43902439024390244,0.5609756097560976,8,9,49,0,18948,17291
CardCounter,14,0.4386129334582943,0.5613870665417057,7,7,71,0,19019,17291
CardCounter,15,0.43820224719101125,0.5617977528089888,8,9,87,0,19106,17291
Random,17,0.43872778297474274,0.5612722170252572,9,10,0,20,19106,17311
Random,32,0.4392523364485981,0.5607476635514018,17,18,0,11,19106,17322
CardCounter,28,0.4388422035480859,0.5611577964519141,15,15,75,0,19181,17322
Random,80,0.439365671641791,0.5606343283582089,43,44,0,28,19181,17350
Random,15,0.43988816402609504,0.5601118359739049,10,8,0,52,19181,17402
Random,48,0.4404096834264432,0.5595903165735568,25,25,0,66,19181,17468
Random,15,0.4409302325581395,0.5590697674418604,8,9,0,114,19181,17582
CardCounter,39,0.44052044609665425,0.5594795539033457,19,23,37,0,19218,17582
Random,17,0.44103992571959144,0.5589600742804085,9,8,0,21,19218,17603
Random,24,0.44155844155844154,0.5584415584415584,14,13,0,20,19218,17623
Random,23,0.44207599629286376,0.5579240037071362,13,13,0,28,19218,17651
Random,54,0.4425925925925926,0.5574074074074075,31,27,0,26,19218,17677
CardCounter,26,0.4421831637372803,0.5578168362627197,13,13,3,0,19221,17677
Random,14,0.44269870609981515,0.5573012939001848,7,7,0,24,19221,17701
Random,11,0.44321329639889195,0.556786703601108,7,8,0,6,19221,17707
CardCounter,21,0.44280442804428044,0.5571955719557196,10,13,46,0,19267,17707
Random,51,0.4433179723502304,0.5566820276497696,30,26,0,26,19267,17733
CardCounter,23,0.4429097605893186,0.5570902394106814,11,12,16,0,19283,17733
Random,29,0.44342226310947563,0.5565777368905244,15,16,0,40,19283,17773
Random,12,0.44393382352941174,0.5560661764705882,6,7,0,57,19283,17830
